brand_name,p_category,p_id,p_num_reviews,p_price,p_star,product,r_eyecolor,r_haircolor,r_review,r_skinconcerns,r_skintone,r_skintype,r_star,reviewer
The Ordinary,Skincare,P427411,61,$7.90,4.2295,Azelaic Acid Suspension 10%,brown,brunette,"This product has been one of the most significant items to change my skin. I use it immediately after washing my face in the evening, and let it sit for 20 minutes. It will pill if you are not careful about applying products afterwards, but it gives this glow that no other acid has done before.",acne,light,combination,5,bentropy
The Ordinary,Skincare,P427411,61,$7.90,4.2295,Azelaic Acid Suspension 10%,brown,black,"Only been using it for about 2 weeks and I will say my skin feels smoother and a few tiny spots have faded, but there isn’t a TON of transformation. It’s nice.",acne,deep,combination,4,RaquelDunman
The Ordinary,Skincare,P427411,61,$7.90,4.2295,Azelaic Acid Suspension 10%,blue,brunette,"After a decade of problem skin, and with 4 active breakouts and 2 dry patches, this product cleared up all of my concerns in 36 hours. My skin tone, texture, and moisture levels are balanced; my acne is gone and my scars are disappearing; my complexion is bright; my pores are small. I can't wait to re-purchase.",acne,porcelain,dry,5,LanesPlanes
The Ordinary,Skincare,P427411,61,$7.90,4.2295,Azelaic Acid Suspension 10%,green,brunette,"I love, love, love this. This fades my acne scars, actually controls my seriously excessive oil somewhat, and goes on like a dream.
I know a lot of people complain about pilling but I’ve been using this every morning for the last month and I have not had a problem with that. In fact, I have given up primers and use this instead.
For my oily ladies, here’s the trick: After cleansing, I apply a certain HA blue drugstore brand gel moisturizer. I then spritz with a little rosewater (I live in a desert and just like to help the HA out a little), and let my skin soak it up. Then I apply a generous amount of this suspension in just a few light swipes. No pilling. Smooth canvas for mineral powder or regular liquid foundation.",acne,light,combination,5,01Abby01
The Ordinary,Skincare,P427411,61,$7.90,4.2295,Azelaic Acid Suspension 10%,hazel,brunette,"Paired with the niaminicide zinc serum, this has been helping clear up my hormonal chin acne and closed comedones. I only use it at night because it dries to a white cast and can peel or rub off. Hopefully with continued use my acne scars will keep fading.",aging,light,combination,4,rcclarke22
The Ordinary,Skincare,P427411,61,$7.90,4.2295,Azelaic Acid Suspension 10%,green,blonde,"I bought this because I have read so many good things about azelaic acid and wanted to incorporate it into my routine to help fade spots and improve texture. However, silicone is one of the first ingredients, so I am not sure I will repurchase. The texture is such that it doesn't play well with other serums or under makeup. In an effort to combat the odd texture, I mix it with a thicker moisturizer and apply it as the last step in my routine at night only. I'm also using TO's Alpha Arbutin, which also helps with dark spots and works well layered over or under other products. Once the Azelaic Acid runs out, I think I'm going to just stick to the Alpha Arbutin.",acne,light,combination,3,WetBlanket
The Ordinary,Skincare,P427411,61,$7.90,4.2295,Azelaic Acid Suspension 10%,blue,brunette,Love this product. It got rid of the tiny little bumps I had on my forehead that nothing would get rid of.,aging,light,combination,5,Metro713
The Ordinary,Skincare,P427411,61,$7.90,4.2295,Azelaic Acid Suspension 10%,blue,blonde,"I have been using this for about a week and I’m already blown away by the results. My skin has never felt so smooth and soft in my whole life and it’s already starting to look visibly smoother too. It’s too early to tell if it’s making a difference on old acne discoloration though. I have been applying it twice daily with no irritation even with sensitive skin. Like everyone else said it pills but applying with more of a “patting” motion seems to work better than rubbing. My only complaint is the size of the tube - I wish there was a larger size option, I anticipate having to order often especially if applying twice a day.",acne,fair,combination,4,katskins
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,brown,black,"Decided to give this a try as it has good reviews and cheap. I use it after I tone in the am. I have other things I use at night, so I use in the morning. Would be good at night, too. It stings a little. I follow up with a moisturizer and then I put on the hyaluronic acid. It’s kind of like a mask on because of the silicone being a little “heavy”. I try not to use too much. It also leaves a whitish film if you use to much. So have to be careful to not use to much. I also rub it out on my hands then put in on my face, not slab it on.  I think I’d prefer something else more refined, but for the price you get what you pay for. Nice cheap alternative but you have to also use moisturizer and other products. I prefer more comprehensive products that’s all -in. So if you are just looking for a vit c product this is good.",acne,dark,oily,4,sedonah11
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,blue,brunette,this stuff is amazing! It leaves my skin super soft and gentle enough to use a few times a week. I would sya effects are similar if not the same as Dr Lancer's Vitamin C product.,acne,medium,combination,5,FUnkyFreshAEF
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,green,blonde,It’s literally been a week and it’s already lightened my acne scars. I feel confident not wearing makeup to cover up my acne scars and my once super red spots on my face.. I almost cried this morning when I looked at my face and saw such a major improvement,acne,light,oily,5,ghostemoji
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,brown,black,I have hormonal breakouts around my jawline area and I just so happened to be restocking on another product to darken the spots when this brand came up.. long story short this works and I’ve been using this for a week!! It literally faded my spots almost at 100 percent better than my other line that I’ve been on for two years and this price is amazing!! So try it! It’s worth it!!,darkCircles,medium,normal,5,skinloveer
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,brown,brunette,I have acne scars and this has lightened them in only 1 week!!! I will definitely be using this longer!!,dullness,deep,normal,5,kbabyr
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,brown,brunette,This could be better if it wasn’t in silicone.i out just a little on and it leaves rolls on my face. Can’t really use under makeup so I only use at night. I don’t have any issues with it stinging. Just wish it was more cream form and not in silicone,acne,olive,combination,3,calicutie
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,brown,brunette,Bought this product the day it was released. Never heard of it but as a skin care junkie I had to try it. This skin cream combined with The Ordinary Glycolic Acid 7% Tiner has significantly lightened my hyper-pigmentation and made my complexion brighter!,aging,olive,combination,4,snkittle
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,blue,blonde,"I love the ordinary! i only use a tiny amount of this for my face, it only burns a little and not for long, I have sensitive Irish skin too.  this has helped my skin look brighter and more even! I use it at night (know it will stain your pillow case, so use an old one!)",blackheads,fair,combination,5,RachCarona
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,brown,black,"This has a very slippery feel to it similar to a makeup primer. I'm not really into the silicone texture.

It does warn you that tingling may occur. I've used many products that tingling and normally I'm totally okay with that as it's more of a mild warming. Not with this. It's a weird pinprick sharp stabbing sensation. Like a needle poking your face, but slowly and spread out. I'm not a fan.",acne,porcelain,oily,3,courtben87
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,brown,brunette,"I love this so much, my skin texture has just completely changed. Even though it has gritty feel and burns for a little bit, it’s worth it",acne,olive,oily,5,Deb024
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,hazel,brunette,"I have no issue spending alot for great skin care and because of The Ordinary I don't have to. This product is amazing! Yes, it does burn for a bit but the results are worth it. My skin is noticeably brighter. You won't regret buying this product.",sunDamage,medium,combination,5,dawnie77
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,brown,brunette,This product is the bees knees!!!  Just make sure you wash your hands if you don't want them orange. Otherwise the smell is tolerable.,acne,medium,dry,5,candyapple2427
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,brown,brunette,I love this. makes skin soft and matte. good product.,,light,oily,5,Orioninja
The Ordinary,Skincare,P427409,14,$6.80,4.2857,Vitamin C Suspension 30% in Silicone,green,blonde,"Today I gave this product one more chance...Unfortunately, my skin can’t take it....even though I don’t consider my skin to be sensitive...it tingles a lot. It’s soooo itchy, that I can’t handle it. In couple minutes my skin became red and irritated. I got multiple products by Ordinary. Like all of them...this one is NO...no, no, no...",aging,light,combination,1,gannako
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,blonde,"I absolutely love this product. I have super sensitive skin, that ranges from oily in the summer to patchy dry in the winter ( I live in an area that gets bitter cold in the winter and super hot in the summer) In general my skin does not handle drug store makeup or products very well.  I use the product at night only during the summer and winter at night always and during the day as needed.  When I apply this product to my skin, my skin looks super oily and kinda feels tacky.  The first time I used the product this feeling and look really disappointed me. I kept the product on and went to bed (night time application).  I woke up the next morning with the softest clearest skin I have ever had..  For cleansing my face I have used Clinque products for about 15 years, and I have never woken up with my skin feeling this way..  I am on my second bottle and I predict there will be a third.. I am so happy that Sephora has picked up this line..  I have even branched out to other products of theres to see how my skin reacts.",aging,light,combination,5,Demi75
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"It took me a while to use up this product because I would use it for a few days consecutively but I wouldn’t notice any difference in the dryness or anything with my skin really. But once I consistent started to use this everyday for a few weeks, I noticed my skin felt more hydrated. This is awesome to layer products with, I especially like this under a retinol to minimize the drying side effects.",darkCircles,fair,dry,4,tayrezie
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,blonde,"The Buffet is my favorite product from this line. It’s a great, lightweight serum that easily absorbs and is great for layering skincare. Highly recommend :)",acne,light,combination,5,StacyHgg
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,This makes my skin so beautiful and the price is unbeatable. Ive purchased this for a long time from elsewhere and I am so happy Sephora now carries The Ordinary!,acne,light,combination,5,AshleyRuel
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,Part of my morning routine. I have seen a slight difference in texture in the week a I have been utilizing it.,acne,tan,combination,4,Flipgal
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"Excellent serum!  Feels great on, makes my skin look clearer and more radiant.  I like the dropper bottle and the price is great.",acne,light,combination,5,mskrause
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,Great product! Saw result in just a couple of days. My skin loves it especially during the harsh winter months. Noticed a lot of people saying its sticky... yes its true but you still need to put (any) moisturizer on top of the serum so that it really absorbs well :),aging,olive,combination,5,reo12345
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"This has totally transformed my skin. I had no idea the effect that peptides can have on the skin. It improved my under-eye area tremendously. It’s plumper, and I feel like it’s an excellent pre-moisturizing serum for the eyes. It preps the skin and helps it absorb all the benefits of my eye cream. 

My skin looks so healthy and hydrated since I started using Buffet. The only downside is that it’s constantly out of stock here and on Deciem’s website. I suggest buying them two at a time. Easy to do since it’s so affordable.",aging,tan,combination,5,LeddyFzM
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,blonde,I have been using this product (along with others from this range) for almost a year and love it. The application is not like using a regular moisturizer but more like a serum. It does feel tacky at first but sinks in and leaves skin feeling smooth and hydrated. I layer these products morning and night and have seen positive results in my overall skin condition. Plus you can't beat the price.,aging,fair,normal,4,Britgirl71
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"I've been using this, the niacinamide 10% and the Azelaic acid 10% for two weeks and my skin has never been better. I've had oily skin my whole life and in my early twenties (now 26) I developed adult acne pretty severely. Nothing has had a dramatic change except for this trio of products. my skin is becoming clearer, my skin tone is evening out, and my skin is no longer an oil slick! I cannot recommend these items more!",,fair,oily,5,vixie63
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,"This is my 3rd bottle of this serum; I've been using it for months, purchased directly from the brand's website.
This is an unfragranced, viscous and gloopy (it almost has a melted gel-like texture) serum. It applies slightly sticky but does not leave the face feeling sticky. I use it in the PM after toner and before my other serums as a part of an age prevention regiment. 
Since I started using this serum in March 2017, my skin has been noticeably smoother and brighter. Combined with the rest of my skincare routine changes, I've been able to confidently go foundation-free at the age of 29. 
Needless to say, I'm a fan and will continue to purchase this. One bottle lasts me about 4 months of once per day use (about 2 small globs per use). 

I have combo normal/oily skin and have not reacted negatively to this produt.",acne,light,combination,5,k617
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,blonde,"I have dry skin with the beginning signs of aging, and I’m 35. I use this serum am and pm, after toners and before creams and oils. When I wear it under makeup, it does not disturb my makeup, you just have to wait until it absorbs that’s all. It does feel mildly sticky upon initial application, but that does go away after a few minutes. You do not need a lot. Using twice a day, each bottle lasts me a little over two months. I have been using this for six months. I wanted to write this review because I noticed some complaints about excessive stickiness and poor absorption/dry down. I think those customers may have been applying too much. After a few weeks of using, I noticed that my skin had a firmer more supple appearance and my fine lines on my forehead are reduced in size and depth. My skin is smoother overall and I think this is a very effective and wallet friendly treatment that also happens to be vegan and cruelty free. My mom has combination skin and she likes this as well. Definitely give it a shot, and definitely don’t use too much. It did take a few weeks to see results.",aging,fair,dry,5,Robin931
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"Wasn't sure what to expect but I have found it to be a great serum. It is initially kind of sticky but it has helped my skin look and feel more supple. I like the product because of the cost.  I like it because I feel like my skin has an improved texture, ""glowy"", and I don't have to use a primer when I do use makeup.. I use Buffet and a moisturizer and I'm good to go.  

Please add The Ordinary SPF products as soon as they are available!!!

Please, please",aging,light,combination,5,MenoMadame
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,red,"While it did plump up my skin, it caused stinging and redness. Kinda like the time I used retinol. I'll cop to having hyper-sensitive skin, and someone else will likely have better results, but if you have sensitive skin and allergies to aspirin, nsaids, and latex, you should probably skip this. The caffeine serum and the Natural Moisturizing factors work a treat, though.",darkCircles,fair,combination,1,Merentha
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,"Best serum that I’ve tried for my sensitive skin. In NYC winters, my skin gets try and I breakout along my chin, but after using this serum, my skin stays smooth, hydrated and no breakouts since! Really amazing for the price—affordable enough to use amply also on the neck and back of hands.  Other reviews talk about a sticky film, and while it’s definitely a thicker serum that is sticky initially, I’ve found that it absorbs well after 5-10 minutes. I use the IT Cosmetics face cream (confidence in a cream) on top in the morning, and all of it absorbs great every morning. Highly recommend this product!",acne,olive,combination,5,Mary1010
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,hazel,brunette,"This product has a lot of good stuff in it which I like. The down side is it's sticky and leaves a film on your face. I put it on at night I can deal with the stickyness but when I wake up I still still feel it. Not so much the sticky feeling but this odd coating. I will continue to use and buy because of the price but it would have been nice if I would use this during the day under my sunscreen, not just at night. This probably should get 3.5 stars if I was able to give that. But I don't want to give 3 because it's better then that.",aging,fair,combination,4,gingerdoe
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,,,I had high hopes for this product but it ended up making me break out in tiny white bumps.. redness on my skin didn't go away for a couple days. Hoping this is just a one off but I would recommend treading carefully with this product. I have normal skin that is usually pretty resilient to trying new products.,,,,1,Mch88
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"I love this serum! It’s so lightweight and gel like. I apply this in the evenings before I go to bed and wake up with amazingly plump and hydrated skin. It gives my morning face such a nice base for makeup and I’ve seen an overall improvement since using it. I’m so excited I can get this at Sephora now! I bought this off of Beautylish before and fell in love with this brand. A lot of their products are really amazing. They just work, and you can’t beat the price. Please try this!",acne,fair,combination,5,daylighhtt
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,hazel,black,"I love this stuff. I am on my second bottle. I am 44 years old and only have slight signs of aging, fine lines and uneven texture. This has improved the surface of my skin and is surprisingly hydrating for something that dries down. I can use it under all my foundations, even though I’m oily.I use it twice a day, under my make up in the morning and after retinoid at night. Moisturizing factors, however, made me break out in tiny white pimples so I stopped using it.",acne,medium,oily,4,Lraven33
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"This serum is SO GOOD!  I really appreciate The Ordinary for creating a line of skin care products that contain excellent ingredients without a ton of fragrance or other unnecessary fillers.  I use this first in my routine and then apply other moisturizers, spfs and foundation.  This serum feels lightweight and isn’t particularly moisturizing so you will definitely need a “heavier” lotion or cream over this.  I do notice my skin looks and feels healthier after using Buffet.",aging,fair,combination,5,mollyrdh
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,hazel,blonde,Such an amazing Serum! I noticed a difference in my skin after a week! This will replace my Luna oil from Sunday Riley and it’s more than half the price!!,acne,light,combination,5,MelissaRose21
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,green,brunette,"Like all the other bad reviews, this caused me to have whiteheads in weird places I never have breakouts. It is sticky, but I can get over that. However, it absolutely doesn’t absorb into my dry skin AT ALL. It collects and pools around my cheek pores leaving shiny clear smudge spots that don’t go away. I tried to use it under my makeup once. Huge mistake. I’ve never seen so much separation. It made my makeup practically slide off my face, and after powder it looked even worse. For being the most expensive product in this line, it’s not worth it at all.",acne,fair,dry,1,Kamillie
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,hazel,brunette,"The Ordinary is an exemplary brand, direct from Canada, and the ingredients in The Buffet are beneficial and non-irritating for all skin types including sensitive.  I have had this serum in my rotation for some time but use at night alone because of the constant pilling.  The serum does not ""play well"" with other products including moisturizer (i.e., and I have attempted multiple iterations of omitting other products, one at a time).  For the price, however, I am hard pressed to find another complex serum that nurtures my skin barrier so well.  All of my previous purchases were direct from The Ordinary's website.",dullness,porcelain,combination,3,Yoox
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,green,blonde,"Sticky AF! Do NOT wear under makeup in the AM!

I’ve been using this 2x a day for 3 days and my skin does look brighter and more even. Can’t say that’s it’s helping with lines at all. Beware though this stuff is STICKY, and literally never dries. I put it on 20 minutes ago and my hand is STILL sticking to my face when I touch it. Definitely not to be worn under makeup. Even with primer my foundation stuck in weird patches on my skin, and then started sliding off a few hours later. Not a good look. 

Will use in the PM under other serums/retinoids.",aging,fair,combination,4,saysaysts9
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,hazel,brunette,I’ve been using this product for about a year and cannot rate it high enough. Improved my skin in about 30 days at a fraction of the cost of other peptide treatments I’ve tried.,aging,light,combination,5,prettymama
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,gray,I use Buffet in the am and pm before any treatments. It leaves my skin moisturized and firm. I was very happy to find it had amino acids in it after the PTR amino acid product was no longer available. It has softened the crinkles around my eye and lips.,acne,light,combination,5,tknck
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,brunette,"This leaves my skin so soft, moisturized and clear. I use it in my AM and PM routine. My skin has never looked better.",acne,fair,combination,5,jamie1218
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,green,brunette,"way too sticky, and it doesn't eventually absorb. I wore it on my face for two entire days and my hair kept sticking to my face allllll day long, until I washed it off. It's uncomfortable having a film on my face all day- I will be returning it.",acne,porcelain,combination,1,Gabijank
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,This is a fantastic product. I usually use it after cleaning and toning both AM and PM. I apply a few drops to my fingertips and rub it all over my face until it soaks in.  Wait a few minutes and then apply other serums as needed. The serum helps to moisturize and help with fine lines. I even use it around my eyes.,darkCircles,olive,combination,5,SudhaB
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,,brunette,"Wow!!! Pleasantly surprised at how much I love this Serum! This will now be my NEW Serum as it seems to hydrate and regulate my dry skin., I even live it in my lips! Thank you, Sephora, for having this brand! Now I will you would carry the Squalane oil from The Ordinary!",aging,light,dry,5,BelleFin
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"Made my skin smoother and evened out the skin tone. I layer it with squalane oil and this prevents the possible pilling under makeup. Honestly, I didn't wear foundation the other day because my skin looked beautiful on its own. I always follow with a decent moisturiser.",sensitivity,light,dry,5,Scootypuffjr
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"I love how this doesn’t include any harsh ingredients or fragrance. I have been using this for over a week, but I do not see hydration for dehydrated skin and It doesn’t work well under makeup for me. I have also noticed it does create whiteheads. I have stopped using it for now, maybe I will give it another try when my skin is less broken out to see if there are any improvements.",acne,fair,combination,1,nour24
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,blonde,"So glad Sephora added The Ordinary. Excellent skincare, proven, simple formulations. I use this after toning, night and day. Great base for serums and moisturizer. Sinks right in.",acne,medium,oily,5,Rain75
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"I originally bought this from Deciem along with several other products.  I would use this with the niacinamide product and it seemed to make my face a little lighter and my acne to be under control.  When Sephora announced they were selling the ordinary brand on their website, I immediately purchased this bottle and several other the ordinary products.",acne,light,dry,4,kmfdz79
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,green,brunette,"I love this product! Since I started using this in conjunction with the Ordinary 2% retinoid serum my skin's texture has been really smooth. There has been a reduction in the appearance of fine lines on my forehead. The product itself is a little sticky, but I find it layers nicely with other serums and moisturizers.",dullness,fair,combination,5,airemay
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,green,blonde,"Did absolutely nothing for my skin.  I bought the whole line and have not seen any improvement in my skin, in fact it looks worse.  Today I woke up with a huge pimple in my laugh line which is a very unusual place for my skin.  I plan to return the entire line.  I am wondering if this is all meant for younger skin, I am mid 40's and oily skin.  Even though I am oily I found my skin looking very tight and leathery and my pores seemed more prominent.  Definitely a fail for me.",acne,medium,oily,1,mizeet
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,"I love the idea of this serum. I have used products with syn-ake in it before and was so pumped on this. The ordinary really need to either work on their formulations, or the customer really has to be ok with the fact that you get what you pay for. I found this way to thick and sticky, it never absorbed no matter how little or how much I applied. Whether I applied it to dry skin or wet skin. It was not a good feeling on my skin. I found it to break me out and pill under makeup.",acne,light,normal,2,samesandy
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,"I don’t get what the hype is about this product. Maybe it’s for mature skin? The formula is gross, it’s so sticky and tacky. Worst of all, it gave me vile Whiteheads all over my forehead. I don’t even have sensitive skin. Beware!",acne,deep,oily,1,Alistpersona
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,blonde,"I’m really enjoying this brand! This serum, along with a few other treatments from this brand, are really working well on my skin!",acne,fair,combination,5,rhbaucom
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,green,brunette,"Its a “good” basic serum... didnt do wonders for my skin, but at least it didnt break me out",acne,medium,combination,4,RIME
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,brunette,"I turned 40 back in June - so now I'm obsessed with anti-aging skincare. I am very happy with this product! I ordered this as part of the kit about a week ago. And I definitely noticed a change in my skin texture. I haven't had an issue with the product balling on my skin after application. I apply it when my skin is still damp, after washing my face. Then I apply the moisturizer. (Always apply in order of a product's viscosity. Oils, serums, and skin treatments first. Then your thicker moisturizers.)",,fair,combination,5,Chardu2u
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,blonde,Fantastic. Absorbs quickly and a great base for other treatment/moisturizer,aging,fair,dry,5,DodoBirdy
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,"I hate to do this but the product is so sticky and uncomfortable.  I can’t wear it.  Will be returning.  Nice idea, poorly executed.",acne,light,oily,1,BellaTrainer
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"Keeps my extremely dry skin so hydrated and soft! Love love love it!  My only problem is that in the first few days, it did clog my pores a little, so it might not be great for people who get lots of blackheads.  Keeping the 5 stars because that issue was temporary.",aging,porcelain,dry,5,N1441
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,"Three stars for good Ingredients,and price point.But it's too sticky,even if I add moisturizer on top,my face sticks to my pillow,I wish they would change this formulation,I can't use it during the day because of it.Im on the fence about repurchasing.Not a bad product if texture doesn't bother you.",sunDamage,olive,combination,3,hollyuk
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,"Just bought another bottle. I love this all-purpose serum. It doesn't irritate my skin like so many others and it absorbs quickly. I pair it with The Ordinary's moisturizer and it makes an excellent combo for my dry, winter skin, day or night. I stopped wearing foundation a year ago and I don't even miss it.",aging,light,dry,5,ChrissiHR
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,,,great stuff im so happy sephora carrys it i will repurchase,aging,,dry,5,melodeees
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,This serum has made my face so plump and soft!,unevenSkinTones,light,dry,5,JamieMcG
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,"If you’re beginning your skincare journey, this serum is a great place to start. This winter has caused my skin to really dry out. And every morning, no matter how much oil and moisturizer I lather on at nighttime, I’ve woken up with tightness in my cheeks and dry, flaky skin between my brows. After adding Buffet into my routine, applying it day and night, my skin feels much more regulated. I don’t wake up with dryness all over my face anymore! I don’t have a problem with this product being too sticky on my skin. Even when I have applied too much and my face feels tacky, the stickiness subsides after I put a layer of my moisturizer on top. I don’t have many wrinkles yet, so I can’t speak for it’s ability to reduce the appearance of lines. But my skin does look smoother and makeup applies better since using this regularly. If you’re looking for a solid serum at a good price point, this is it.",aging,deep,dry,4,smustafa
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,gray,"I use this on the morning and the Granactive Retanoid ay night. While this does leave a weird sticky film on my face, it seems to blend in after I apply primer. 
I have had a few whiteheads, but I’m taking a chance that they’ll clear up after an adjustment period. 
I’m overjoyed that this used I’m combo with the retanoid has cleared up my weird, scaly, flaky skin.",aging,porcelain,dry,4,jenthegreat
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,green,red,Love this product. Very moisturizing which has been really helpful in the cold winter weather we have been having. Will purchase again,acne,fair,combination,5,jorupe45
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,Smoothes the and refines the skin. Awesome product! Part of my skin routine forever!,acne,deep,combination,5,sweetslay
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,green,brunette,Nice serum. This is a nice unscented serum. I am enjoying it in my skincare routine. Notice a brighter complexion. Plays well with other skincare. I do enjoy it and do see results but nothing awe inspiring. Great for the price though,darkCircles,porcelain,normal,4,snelson11
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,hazel,brunette,"I use this morning and night combined with a few other must have serums, and it has honestly changed my skin for the best! My skin always looks even more hydrated and awake with this, as well as their other products. And the price point is KILLER!! I took a leap of faith the moment this brand popped up on Sephora and I’m so glad I did!",acne,light,normal,4,vicalou
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,brunette,I love it ! It is so affordable and much better than some products you pay twice the amount for ! It is a must try for sure !!!,acne,olive,combination,5,prima34
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,Best serum I have tried in years! I am really amazed by how quickly I saw my skin tone and texture improve. This serum is fast becoming my favorite and the price point is just the cherry on the cake.,darkCircles,deep,combination,5,PocaExpress
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,blue,brunette,I've been using this for about two weeks and my skin seems plumper and smoother. Last night I paired with The Ordinary's rose hip oil. My skin is baby soft today. Buffet is slightly sticky - nothing that I can't handle.,aging,fair,normal,5,ashleigh311
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,brown,black,"Really love this product! The eczema on my face flares up sometimes and when it starts healing, my skin gets this really gross bumpy texture. I used this day and night for 2 days and it’s completely gone! I pair this up with Josie Maran 100% Argan oil and then a layer of the Natural Moisturizing Factors   HA!",redness,light,dry,5,vanems
The Ordinary,Skincare,P427420,127,$14.80,4.3622,Buffet,hazel,brunette,"This changed my skin!! I have skin that gets horribly dry in the winter, but after only 3 days using this my skin has turned a corner. My dry patches are disappearing and my skin doesn’t feel chapped anymore. I use this in conjunction with a few other The Ordinary products, but this and the Rose-Hip oil are now my holy grail!!",acne,fair,dry,5,SammiWoo
